task_id,source_type,repo,language,condition,model,returncode,elapsed_sec,parse_ok,gold_has_defect,pred_has_defect,any_defect_correct,gold_defect_types,pred_defect_types,type_tp,type_fp,type_fn,weighted_type_tp,weighted_type_fp,weighted_type_fn,type_exact_match,false_alarm,missed_defect,over_report_count,under_report_count,pred_defect_count,gold_label_source,gold_severity,pred_severity,gold_severity_weight,pred_severity_weight,severity_abs_error,missed_major_or_critical,unsupported_span_count,span_checked_count,span_supported_count,span_supported_rate,unsupported_span_labels,copied_span_chars,confidence,mean_defect_confidence,brier_any_defect,confidence_bin,high_confidence_wrong,low_confidence_correct,needs_human_review,ambiguous_term_gold,ambiguous_term_pred,ambiguous_term_tp,ambiguous_term_fp,ambiguous_term_fn,missing_actor_gold,missing_actor_pred,missing_actor_tp,missing_actor_fp,missing_actor_fn,missing_trigger_gold,missing_trigger_pred,missing_trigger_tp,missing_trigger_fp,missing_trigger_fn,missing_expected_outcome_gold,missing_expected_outcome_pred,missing_expected_outcome_tp,missing_expected_outcome_fp,missing_expected_outcome_fn,missing_constraint_gold,missing_constraint_pred,missing_constraint_tp,missing_constraint_fp,missing_constraint_fn,not_testable_gold,not_testable_pred,not_testable_tp,not_testable_fp,not_testable_fn,overly_broad_requirement_gold,overly_broad_requirement_pred,overly_broad_requirement_tp,overly_broad_requirement_fp,overly_broad_requirement_fn,inconsistent_condition_gold,inconsistent_condition_pred,inconsistent_condition_tp,inconsistent_condition_fp,inconsistent_condition_fn,unsupported_external_assumption_gold,unsupported_external_assumption_pred,unsupported_external_assumption_tp,unsupported_external_assumption_fp,unsupported_external_assumption_fn
issue_025,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,2.436,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,75,0.75,0.78,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_026,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.631,1,1,0,0,ambiguous_term|inconsistent_condition,,0,0,2,0,0,4,0,0,1,0,2,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
issue_027,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,2.122,1,1,1,1,missing_constraint,missing_trigger,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,109,0.75,0.8,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_028,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.375,1,1,0,0,missing_actor|missing_constraint|missing_expected_outcome|not_testable|overly_broad_requirement,,0,0,5,0,0,10,0,0,1,0,5,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
issue_029,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.466,1,1,0,0,missing_constraint|missing_expected_outcome|not_testable|unsupported_external_assumption,,0,0,4,0,0,8,0,0,1,0,4,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
issue_030,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.149,1,1,0,0,missing_constraint|missing_expected_outcome|not_testable,,0,0,3,0,0,6,0,0,1,0,3,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_031,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.324,1,1,0,0,missing_constraint|missing_expected_outcome|missing_trigger|not_testable,,0,0,4,0,0,8,0,0,1,0,4,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_032,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,2.054,1,1,0,0,missing_constraint,,0,0,1,0,0,1,0,0,1,0,1,0,rule_seeded,minor,none,1,0,1,0,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_033,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.418,1,1,0,0,missing_expected_outcome,,0,0,1,0,0,2,0,0,1,0,1,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_034,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.379,1,1,0,0,missing_expected_outcome|not_testable,,0,0,2,0,0,4,0,0,1,0,2,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.95,,0.0025000000000000044,0.9-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_035,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.374,1,0,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,rule_seeded,none,none,0,0,0,0,0,0,0,,,0,0.75,,0.5625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_036,issue_statement,huggingface/transformers,Python,rubric_guided,qwen2.5:3b,0,1.519,1,0,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,rule_seeded,none,none,0,0,0,0,0,0,0,,,0,0.75,,0.5625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_037,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,1.217,1,1,0,0,missing_constraint,,0,0,1,0,0,1,0,0,1,0,1,0,rule_seeded,minor,none,1,0,1,0,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_038,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,1.215,1,1,0,0,missing_constraint,,0,0,1,0,0,1,0,0,1,0,1,0,rule_seeded,minor,none,1,0,1,0,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_039,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,1.645,1,1,0,0,ambiguous_term|missing_expected_outcome|not_testable,,0,0,3,0,0,6,0,0,1,0,3,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_040,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,2.585,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,53,0.75,0.78,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_041,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,2.737,1,1,1,1,ambiguous_term|missing_expected_outcome|not_testable,ambiguous_term,1,0,2,2,0,4,0,0,0,0,2,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,151,0.82,0.8,0.03240000000000002,0.8-0.9,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_042,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,1.79,1,1,0,0,missing_expected_outcome|missing_trigger,,0,0,2,0,0,4,0,0,1,0,2,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_043,issue_statement,coder/code-server,TypeScript,rubric_guided,qwen2.5:3b,0,1.176,1,1,0,0,missing_expected_outcome|not_testable,,0,0,2,0,0,4,0,0,1,0,2,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_044,issue_statement,microsoft/vscode,TypeScript,rubric_guided,qwen2.5:3b,0,1.601,1,1,0,0,missing_actor,,0,0,1,0,0,1,0,0,1,0,1,0,rule_seeded,minor,none,1,0,1,0,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_045,issue_statement,microsoft/vscode,TypeScript,rubric_guided,qwen2.5:3b,0,1.275,1,1,0,0,missing_actor|missing_trigger,,0,0,2,0,0,2,0,0,1,0,2,0,rule_seeded,minor,none,1,0,1,0,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_046,issue_statement,microsoft/vscode,TypeScript,rubric_guided,qwen2.5:3b,0,2.602,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,78,0.75,0.78,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_047,issue_statement,microsoft/vscode,TypeScript,rubric_guided,qwen2.5:3b,0,1.595,1,0,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,rule_seeded,none,none,0,0,0,0,0,0,0,,,0,0.75,,0.5625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_048,issue_statement,microsoft/vscode,TypeScript,rubric_guided,qwen2.5:3b,0,1.315,1,1,0,0,missing_actor,,0,0,1,0,0,1,0,0,1,0,1,0,rule_seeded,minor,none,1,0,1,0,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_049,issue_statement,astropy/astropy,Python,rubric_guided,qwen2.5:3b,0,1.446,1,1,0,0,ambiguous_term|missing_expected_outcome,,0,0,2,0,0,4,0,0,1,0,2,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_050,issue_statement,django/django,Python,rubric_guided,qwen2.5:3b,0,1.491,1,0,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,rule_seeded,none,none,0,0,0,0,0,0,0,,,0,0.75,,0.5625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_051,issue_statement,matplotlib/matplotlib,Python,rubric_guided,qwen2.5:3b,0,1.437,1,1,0,0,ambiguous_term|missing_expected_outcome,,0,0,2,0,0,4,0,0,1,0,2,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,0.75,,0.0625,0.7-0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
