task_id,source_type,repo,language,condition,model,returncode,elapsed_sec,parse_ok,gold_has_defect,pred_has_defect,any_defect_correct,gold_defect_types,pred_defect_types,type_tp,type_fp,type_fn,weighted_type_tp,weighted_type_fp,weighted_type_fn,type_exact_match,false_alarm,missed_defect,over_report_count,under_report_count,pred_defect_count,gold_label_source,gold_severity,pred_severity,gold_severity_weight,pred_severity_weight,severity_abs_error,missed_major_or_critical,unsupported_span_count,span_checked_count,span_supported_count,span_supported_rate,unsupported_span_labels,copied_span_chars,confidence,mean_defect_confidence,brier_any_defect,confidence_bin,high_confidence_wrong,low_confidence_correct,needs_human_review,ambiguous_term_gold,ambiguous_term_pred,ambiguous_term_tp,ambiguous_term_fp,ambiguous_term_fn,missing_actor_gold,missing_actor_pred,missing_actor_tp,missing_actor_fp,missing_actor_fn,missing_trigger_gold,missing_trigger_pred,missing_trigger_tp,missing_trigger_fp,missing_trigger_fn,missing_expected_outcome_gold,missing_expected_outcome_pred,missing_expected_outcome_tp,missing_expected_outcome_fp,missing_expected_outcome_fn,missing_constraint_gold,missing_constraint_pred,missing_constraint_tp,missing_constraint_fp,missing_constraint_fn,not_testable_gold,not_testable_pred,not_testable_tp,not_testable_fp,not_testable_fn,overly_broad_requirement_gold,overly_broad_requirement_pred,overly_broad_requirement_tp,overly_broad_requirement_fp,overly_broad_requirement_fn,inconsistent_condition_gold,inconsistent_condition_pred,inconsistent_condition_tp,inconsistent_condition_fp,inconsistent_condition_fn,unsupported_external_assumption_gold,unsupported_external_assumption_pred,unsupported_external_assumption_tp,unsupported_external_assumption_fp,unsupported_external_assumption_fn
issue_011,issue_statement,apache/rocketmq,Java,zero_shot,qwen2.5-coder:1.5b,0,1.02,1,0,1,0,,missing_actor,0,1,0,0,1,0,0,1,0,1,0,1,rule_seeded,none,minor,0,1,1,0,0,1,1,1.0,,128,0.78,0.78,0.6084,0.7-0.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_012,issue_statement,apache/rocketmq,Java,zero_shot,qwen2.5-coder:1.5b,0,0.829,1,1,1,1,ambiguous_term|missing_expected_outcome|not_testable|overly_broad_requirement,missing_actor,0,1,4,0,1,8,0,0,0,0,3,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,missing_actor,82,0.75,0.82,0.0625,0.7-0.8,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
issue_013,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.822,1,1,1,1,missing_actor|missing_expected_outcome|not_testable,missing_constraint,0,1,3,0,1,6,0,0,0,0,2,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,45,0.75,0.82,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_014,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.861,1,1,1,1,ambiguous_term|missing_actor,ambiguous_term,1,0,1,1,0,1,0,0,0,0,1,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,ambiguous_term,19,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_015,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.835,1,0,1,0,,missing_actor,0,1,0,0,1,0,0,1,0,1,0,1,rule_seeded,none,minor,0,1,1,0,1,1,0,0.0,missing_actor,30,0.95,0.82,0.9025,0.9-1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_016,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.91,1,1,1,1,missing_constraint|missing_expected_outcome|missing_trigger,ambiguous_term,0,1,3,0,1,6,0,0,0,0,2,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,ambiguous_term,19,0.75,0.82,0.0625,0.7-0.8,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_017,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,1.039,1,1,1,1,missing_actor|missing_constraint|missing_expected_outcome|not_testable,ambiguous_term|missing_actor,1,1,3,2,1,6,0,0,0,0,2,2,rule_seeded,major,minor,2,1,1,0,0,2,2,1.0,,26,0.75,0.8,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_018,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.777,1,1,1,1,missing_expected_outcome|missing_trigger|not_testable,missing_actor,0,1,3,0,1,6,0,0,0,0,2,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,9,0.75,0.82,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_019,issue_statement,mrdoob/three.js,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.879,1,1,1,1,missing_actor|missing_expected_outcome,ambiguous_term,0,1,2,0,1,4,0,0,0,0,1,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,91,0.75,0.82,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_020,issue_statement,prettier/prettier,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.886,1,1,1,1,missing_actor,missing_constraint,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,missing_constraint,48,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_021,issue_statement,prettier/prettier,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.907,1,1,1,1,missing_actor|missing_trigger,ambiguous_term,0,1,2,0,1,2,0,0,0,0,1,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,ambiguous_term,19,0.75,0.82,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_022,issue_statement,prettier/prettier,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,0.855,1,1,1,1,missing_trigger,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,ambiguous_term,38,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_023,issue_statement,prettier/prettier,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,1.076,1,1,1,1,missing_constraint|missing_expected_outcome,ambiguous_term|missing_actor,0,2,2,0,2,4,0,0,0,0,0,2,rule_seeded,major,minor,2,1,1,0,0,2,2,1.0,,63,0.75,0.8,0.0625,0.7-0.8,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_024,issue_statement,prettier/prettier,JavaScript,zero_shot,qwen2.5-coder:1.5b,0,1.391,1,1,1,1,missing_actor,missing_actor|missing_expected_outcome|missing_trigger,1,2,0,1,2,0,0,0,0,2,0,3,rule_seeded,minor,minor,1,1,0,0,0,3,3,1.0,,176,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_025,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.715,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,ambiguous_term,19,0.78,0.78,0.04839999999999999,0.7-0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_026,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.995,1,1,1,1,ambiguous_term|inconsistent_condition,missing_trigger,0,1,2,0,1,4,0,0,0,0,1,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,missing_trigger,65,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
issue_027,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.839,1,1,1,1,missing_constraint,missing_trigger,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,missing_trigger,65,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_028,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.894,1,1,1,1,missing_actor|missing_constraint|missing_expected_outcome|not_testable|overly_broad_requirement,ambiguous_term,0,1,5,0,1,10,0,0,0,0,4,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,7,0.75,0.82,0.0625,0.7-0.8,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
issue_029,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,1.389,1,1,1,1,missing_constraint|missing_expected_outcome|not_testable|unsupported_external_assumption,missing_constraint,1,0,3,2,0,6,0,0,0,0,3,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,missing_constraint,22,0.95,0.85,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
issue_030,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.462,1,1,0,0,missing_constraint|missing_expected_outcome|not_testable,,0,0,3,0,0,6,0,0,1,0,3,0,rule_seeded,major,none,2,0,2,1,0,0,0,,,0,1.0,,0.0,0.9-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_031,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.821,1,1,1,1,missing_constraint|missing_expected_outcome|missing_trigger|not_testable,ambiguous_term,0,1,4,0,1,8,0,0,0,0,3,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,36,0.78,0.78,0.04839999999999999,0.7-0.8,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_032,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.877,1,1,1,1,missing_constraint,missing_actor,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,20,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_033,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.835,1,1,1,1,missing_expected_outcome,missing_actor,0,1,1,0,1,2,0,0,0,0,0,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,missing_actor,19,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_034,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.795,1,1,1,1,missing_expected_outcome|not_testable,ambiguous_term,0,1,2,0,1,4,0,0,0,0,1,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,ambiguous_term,19,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_035,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,1.117,1,0,1,0,,missing_trigger,0,1,0,0,1,0,0,1,0,1,0,1,rule_seeded,none,minor,0,1,1,0,1,1,0,0.0,missing_trigger,65,0.95,0.82,0.9025,0.9-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_036,issue_statement,huggingface/transformers,Python,zero_shot,qwen2.5-coder:1.5b,0,0.863,1,0,1,0,,ambiguous_term,0,1,0,0,1,0,0,1,0,1,0,1,rule_seeded,none,minor,0,1,1,0,0,1,1,1.0,,12,0.95,0.82,0.9025,0.9-1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_037,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.771,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,14,0.78,0.78,0.04839999999999999,0.7-0.8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_038,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.758,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,14,0.78,0.78,0.04839999999999999,0.7-0.8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_039,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,1.403,1,1,1,1,ambiguous_term|missing_expected_outcome|not_testable,missing_actor|missing_expected_outcome|missing_trigger,1,2,2,2,2,4,0,0,0,0,0,3,rule_seeded,major,minor,2,1,1,0,3,3,0,0.0,missing_actor|missing_expected_outcome|missing_trigger,147,0.95,0.84,0.0025000000000000044,0.9-1.0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_040,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.746,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,ambiguous_term,19,0.78,0.78,0.04839999999999999,0.7-0.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_041,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.849,1,1,1,1,ambiguous_term|missing_expected_outcome|not_testable,ambiguous_term,1,0,2,2,0,4,0,0,0,0,2,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,16,0.78,0.78,0.04839999999999999,0.7-0.8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_042,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.936,1,1,1,1,missing_expected_outcome|missing_trigger,missing_trigger,1,0,1,2,0,2,0,0,0,0,1,1,rule_seeded,major,minor,2,1,1,0,0,1,1,1.0,,41,0.75,0.82,0.0625,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_043,issue_statement,coder/code-server,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.845,1,1,1,1,missing_expected_outcome|not_testable,missing_trigger,0,1,2,0,1,4,0,0,0,0,1,1,rule_seeded,major,minor,2,1,1,0,1,1,0,0.0,missing_trigger,65,0.78,0.95,0.04839999999999999,0.7-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_044,issue_statement,microsoft/vscode,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,2.728,1,1,1,1,missing_actor,missing_actor|missing_expected_outcome|missing_trigger,1,2,0,1,2,0,0,0,0,2,0,3,rule_seeded,minor,minor,1,1,0,0,0,3,3,1.0,,295,0.95,0.8000000000000002,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_045,issue_statement,microsoft/vscode,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.747,1,1,1,1,missing_actor|missing_trigger,missing_actor,1,0,1,1,0,1,0,0,0,0,1,1,rule_seeded,minor,minor,1,1,0,0,0,1,1,1.0,,14,0.95,0.85,0.0025000000000000044,0.9-1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_046,issue_statement,microsoft/vscode,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.776,1,1,1,1,missing_constraint,ambiguous_term,0,1,1,0,1,1,0,0,0,0,0,1,rule_seeded,minor,minor,1,1,0,0,1,1,0,0.0,ambiguous_term,19,0.95,0.82,0.0025000000000000044,0.9-1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
issue_047,issue_statement,microsoft/vscode,TypeScript,zero_shot,qwen2.5-coder:1.5b,0,0.814,1,0,1,0,,missing_actor,0,1,0,0,1,0,0,1,0,1,0,1,rule_seeded,none,minor,0,1,1,0,1,1,0,0.0,missing_actor,65,0.95,0.82,0.9025,0.9-1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
